"","coefficients","stdev.unscaled","sigma","df.residual","Amean"
"225",-0.136084072359621,0.229441448539688,1.44076956480551,10,8.36500873897856
"226",-1.09779474444247,1.26769372465931,0.836758755899482,10,-1.55034899592071
"227",-0.403522443778938,1.07705880483823,0.573004251120209,10,-1.0675552251094
"228",-0.277096969123171,0.291326862889055,0.782944476902183,10,3.93190285790876
"229",0.0251456617195005,0.88824097249609,3.23429791621883,10,-0.478198227756482
"230",-0.132051435291691,0.842241613370498,1.87172398709889,10,-0.325272652404794
"231",-0.14177978373573,0.227386921257585,0.175205680375919,10,6.27481012501674
"232",0.0792403868231584,0.502357676380817,0.852866047649114,10,1.15747170409272
"233",0.369636592465824,0.22753107251241,1.7407662404809,10,7.84183560622109
"234",-0.38278929827465,0.433507452429014,0.484636928597424,10,1.84806184568376
"235",-0.227560180679701,0.227024406509032,0.941407748678498,10,7.63119143782626
"236",-1.21441975216281,0.853128401309133,1.19797692292069,10,-0.256527219523655
"237",-0.240470535467558,0.255939408912976,1.37716809371264,10,4.70136828951016
"238",0.224307206618631,0.350060761573999,7.62499758341273,10,2.97866519924778
"239",-0.177194362019083,0.226560275778117,0.185897736291064,10,7.34308095875407
"240",-0.417704564912367,0.232066504681662,1.70403100519167,10,5.76291228932497
"241",-0.443889454773977,0.709411223197944,0.642091412139282,10,0.149594106914655
"242",-1.39968126428556,0.586840958872212,0.922758826748125,10,0.928500706548915
"243",0.0455139635225699,0.230278265030257,0.33421679228982,10,8.54590545372552
"244",-0.509707209165113,0.305365550876539,0.993823699154901,10,3.69767709602589
"245",0.287391936811885,0.448253633790935,0.852453351973254,10,1.66577061435236
"246",-0.665918584205222,0.911496714520059,0.8407256094637,10,-0.526027421134767
"247",-0.276897808169857,0.28264678056338,1.06584903968387,10,4.09526085392965
"248",-0.324835578595762,0.290189589243912,1.17909767206358,10,3.95646259832041
"249",0.0158291377789528,0.227581278350618,0.838303918268117,10,7.87322087414925
"250",0.0243827985970757,0.235970018938106,0.568798714487227,10,9.54153591141703
"251",-0.145914504666602,0.440611068505003,0.300989562656102,10,1.75176313124814
"252",0.0309903364134696,0.226736133900894,0.497807699870291,10,6.4366186942627
"253",0.174219912202945,0.235340503037832,0.766992968330524,10,5.50100590445144
"254",-0.0175411954786027,0.232216197127501,1.31778347463686,10,5.71136399959181
"255",-0.25306305174258,0.241826036056663,1.26870915642748,10,5.18128782881616
"256",-0.0639213463305488,0.238251804945709,1.20359394132893,10,5.33666655801509
"257",-0.184262766418289,0.284674930182132,0.936964359542474,10,4.05186131370529
"258",-0.178090238215114,0.226446950169879,0.163717033168457,10,6.6132392514239
"259",-0.0878379794177135,0.226830707284472,0.385824701978993,10,7.54216134164106
"260",0.30620349963631,0.709620323583278,0.810495656197777,10,0.136308355959384
"261",-0.414688852764447,0.282225859153161,1.28971062730426,10,4.1116619588956
"262",0.081072844487311,0.228111862458677,0.524761070200565,10,6.12976818766168
"263",0.133760872316263,0.27734040316561,0.487550934444191,10,4.19261242517816
"264",0.328418918243441,0.226309684980473,1.54699358393673,10,7.01384700778945
"265",-0.0969961574337521,0.233473475925942,1.54759374362455,10,9.12463840732922
"266",-0.168050270449261,2.16995202742298,0.899902352758302,10,-3.65843936232092
"267",0.583642797005726,1.74583174709998,1.15136426924494,10,-2.78893352374816
"268",0.107601007901933,0.236425715007909,0.751795335163081,10,5.4346720954441
